cod_est,fecha,entradas
621,2024-08-10,458
622,2024-08-10,906
626,2024-08-10,4825
627,2024-08-10,3491
628,2024-08-10,6688
1102,2024-08-10,1791
1103,2024-08-10,1262
1104,2024-08-10,2260
1105,2024-08-10,2219
1106,2024-08-10,1506
505,2024-08-10,7848
701,2024-08-10,1425
702,2024-08-10,2667
703,2024-08-10,4143
704,2024-08-10,2636
705,2024-08-10,3634
707,2024-08-10,2809
708,2024-08-10,1272
709,2024-08-10,1598
712,2024-08-10,1598
714,2024-08-10,2545
716,2024-08-10,2769
717,2024-08-10,1680
718,2024-08-10,1517
719,2024-08-10,3400
720,2024-08-10,1415
721,2024-08-10,1109
722,2024-08-10,265
723,2024-08-10,601
418,2024-08-10,4021
802,2024-08-10,3715
803,2024-08-10,2056
806,2024-08-10,5415
807,2024-08-10,3196
808,2024-08-10,5649
411,2024-08-10,15146
510,2024-08-10,3115
612,2024-08-10,2728
901,2024-08-10,1232
902,2024-08-10,5466
903,2024-08-10,2026
905,2024-08-10,366
906,2024-08-10,1120
908,2024-08-10,1150
909,2024-08-10,957
913,2024-08-10,2372
915,2024-08-10,2382
916,2024-08-10,2453
917,2024-08-10,3359
918,2024-08-10,2626
919,2024-08-10,2260
920,2024-08-10,2005
921,2024-08-10,1476
922,2024-08-10,3695
951,2024-08-10,814
952,2024-08-10,763
101,2024-08-10,20612
110,2024-08-10,8917
151,2024-08-10,8950
404,2024-08-10,5222
711,2024-08-10,2840
1001,2024-08-10,981
1002,2024-08-10,0
1013,2024-08-10,3746
1014,2024-08-10,3736
1016,2024-08-10,7003
1018,2024-08-10,2321
1019,2024-08-10,2606
1051,2024-08-10,1079
1052,2024-08-10,855
1053,2024-08-10,1466
1054,2024-08-10,214
102,2024-08-11,3645
103,2024-08-11,5001
104,2024-08-11,6366
105,2024-08-11,3153
107,2024-08-11,1695
108,2024-08-11,3026
113,2024-08-11,7086
114,2024-08-11,3687
115,2024-08-11,5137
116,2024-08-11,15164
117,2024-08-11,2195
118,2024-08-11,5552
119,2024-08-11,7230
120,2024-08-11,8137
122,2024-08-11,2823
123,2024-08-11,3602
124,2024-08-11,3611
125,2024-08-11,3984
126,2024-08-11,3162
127,2024-08-11,1899
128,2024-08-11,1254
129,2024-08-11,4035
130,2024-08-11,1153
152,2024-08-11,576
106,2024-08-11,8646
202,2024-08-11,3645
204,2024-08-11,2356
205,2024-08-11,5688
206,2024-08-11,4653
207,2024-08-11,1772
209,2024-08-11,9595
210,2024-08-11,3009
211,2024-08-11,2534
212,2024-08-11,2017
213,2024-08-11,2873
214,2024-08-11,2170
251,2024-08-11,4272
252,2024-08-11,1873
253,2024-08-11,2873
254,2024-08-11,1610
255,2024-08-11,1093
625,2024-08-11,25548
112,2024-08-11,37177
301,2024-08-11,9739
302,2024-08-11,3628
303,2024-08-11,3569
304,2024-08-11,7680
305,2024-08-11,6289
307,2024-08-11,13537
308,2024-08-11,13630
309,2024-08-11,1432
310,2024-08-11,6968
311,2024-08-11,21437
351,2024-08-11,3763
352,2024-08-11,2543
353,2024-08-11,3331
354,2024-08-11,4077
355,2024-08-11,7171
356,2024-08-11,3908
357,2024-08-11,5179
109,2024-08-11,4781
153,2024-08-11,3009
405,2024-08-11,712
406,2024-08-11,2017
407,2024-08-11,1602
409,2024-08-11,949
410,2024-08-11,5086
412,2024-08-11,2136
413,2024-08-11,1772
414,2024-08-11,670
415,2024-08-11,1424
416,2024-08-11,1322
417,2024-08-11,2424
419,2024-08-11,1416
420,2024-08-11,1644
421,2024-08-11,1873
422,2024-08-11,1170
111,2024-08-11,14655
501,2024-08-11,3780
502,2024-08-11,1678
503,2024-08-11,1636
504,2024-08-11,3814
506,2024-08-11,3670
507,2024-08-11,4408
511,2024-08-11,1407
513,2024-08-11,2662
517,2024-08-11,7112
518,2024-08-11,2865
519,2024-08-11,1772
520,2024-08-11,1966
521,2024-08-11,5594
522,2024-08-11,4459
525,2024-08-11,3560
526,2024-08-11,2000
527,2024-08-11,8027
528,2024-08-11,1475
529,2024-08-11,2984
530,2024-08-11,2060
551,2024-08-11,865
552,2024-08-11,1314
523,2024-08-11,11435
601,2024-08-11,3450
602,2024-08-11,5823
604,2024-08-11,3662
605,2024-08-11,13113
606,2024-08-11,10129
608,2024-08-11,737
609,2024-08-11,11036
611,2024-08-11,5433
613,2024-08-11,2967
617,2024-08-11,576
620,2024-08-11,1305
621,2024-08-11,364
622,2024-08-11,695
626,2024-08-11,3882
627,2024-08-11,2679
628,2024-08-11,5459
1102,2024-08-11,1619
1103,2024-08-11,1076
1104,2024-08-11,2136
1105,2024-08-11,1983
1106,2024-08-11,1314
505,2024-08-11,6332
701,2024-08-11,1102
702,2024-08-11,2306
703,2024-08-11,3145
704,2024-08-11,2153
705,2024-08-11,2840
707,2024-08-11,2187
708,2024-08-11,1085
709,2024-08-11,1271
712,2024-08-11,1136
714,2024-08-11,1966
716,2024-08-11,2272
717,2024-08-11,1263
718,2024-08-11,1161
719,2024-08-11,2492
720,2024-08-11,1119
721,2024-08-11,797
722,2024-08-11,170
723,2024-08-11,517
418,2024-08-11,3399
802,2024-08-11,2831
803,2024-08-11,1746
806,2024-08-11,6018
807,2024-08-11,2585
808,2024-08-11,6205
411,2024-08-11,13511
510,2024-08-11,2204
612,2024-08-11,2051
901,2024-08-11,1026
902,2024-08-11,4509
903,2024-08-11,2111
905,2024-08-11,280
906,2024-08-11,949
908,2024-08-11,882
909,2024-08-11,678
913,2024-08-11,2000
915,2024-08-11,2034
916,2024-08-11,1890
917,2024-08-11,2602
918,2024-08-11,2212
919,2024-08-11,1653
920,2024-08-11,1644
921,2024-08-11,1212
922,2024-08-11,3102
951,2024-08-11,653
952,2024-08-11,610
101,2024-08-11,18639
110,2024-08-11,6705
151,2024-08-11,10657
404,2024-08-11,3831
711,2024-08-11,2068
1001,2024-08-11,790
1002,2024-08-11,0
1013,2024-08-11,3721
1014,2024-08-11,3136
1016,2024-08-11,5543
1018,2024-08-11,1822
1019,2024-08-11,1992
1051,2024-08-11,856
1052,2024-08-11,559
1053,2024-08-11,1110
1054,2024-08-11,178
102,2024-08-12,5165
103,2024-08-12,7083
104,2024-08-12,9633
105,2024-08-12,3390
107,2024-08-12,3824
108,2024-08-12,5887
113,2024-08-12,6426
114,2024-08-12,4915
115,2024-08-12,5204
116,2024-08-12,18003
117,2024-08-12,3522
118,2024-08-12,10776
119,2024-08-12,8805
120,2024-08-12,9738
122,2024-08-12,3561
123,2024-08-12,4507
124,2024-08-12,5046
125,2024-08-12,6373
126,2024-08-12,4218
127,2024-08-12,3036
128,2024-08-12,2326
129,2024-08-12,3890
130,2024-08-12,2155
152,2024-08-12,2300
106,2024-08-12,12694
202,2024-08-12,7766
204,2024-08-12,4521
205,2024-08-12,5270
206,2024-08-12,5716
207,2024-08-12,2589
209,2024-08-12,9922
210,2024-08-12,2970
211,2024-08-12,3101
212,2024-08-12,4639
213,2024-08-12,5020
214,2024-08-12,4862
251,2024-08-12,5769
252,2024-08-12,2576
253,2024-08-12,3785
254,2024-08-12,2287
255,2024-08-12,2116
625,2024-08-12,34548
112,2024-08-12,38898
301,2024-08-12,14324
302,2024-08-12,6347
303,2024-08-12,5296
304,2024-08-12,10868
305,2024-08-12,6741
307,2024-08-12,13010
308,2024-08-12,15861
309,2024-08-12,2536
310,2024-08-12,14009
311,2024-08-12,41960
351,2024-08-12,5165
352,2024-08-12,4639
353,2024-08-12,4902
354,2024-08-12,5992
355,2024-08-12,10040
356,2024-08-12,4573
357,2024-08-12,7569
109,2024-08-12,7596
153,2024-08-12,7885
405,2024-08-12,2208
406,2024-08-12,5086
407,2024-08-12,4166
409,2024-08-12,2760
410,2024-08-12,11249
412,2024-08-12,3877
413,2024-08-12,4954
414,2024-08-12,1932
415,2024-08-12,3456
416,2024-08-12,2549
417,2024-08-12,4192
419,2024-08-12,3114
420,2024-08-12,2405
421,2024-08-12,2733
422,2024-08-12,1840
111,2024-08-12,13509
501,2024-08-12,5572
502,2024-08-12,3417
503,2024-08-12,4705
504,2024-08-12,6268
506,2024-08-12,5217
507,2024-08-12,6952
511,2024-08-12,4166
513,2024-08-12,3469
517,2024-08-12,5125
518,2024-08-12,3298
519,2024-08-12,2011
520,2024-08-12,2852
521,2024-08-12,6847
522,2024-08-12,6150
525,2024-08-12,5165
526,2024-08-12,2615
527,2024-08-12,11919
528,2024-08-12,2287
529,2024-08-12,4061
530,2024-08-12,2760
551,2024-08-12,1183
552,2024-08-12,2799
523,2024-08-12,15231
601,2024-08-12,4902
602,2024-08-12,8332
604,2024-08-12,5664
605,2024-08-12,17662
606,2024-08-12,11959
608,2024-08-12,2076
609,2024-08-12,17386
611,2024-08-12,11880
613,2024-08-12,7293
617,2024-08-12,2471
620,2024-08-12,5296
621,2024-08-12,1538
622,2024-08-12,3482
626,2024-08-12,5927
627,2024-08-12,4560
628,2024-08-12,7622
1102,2024-08-12,1879
1103,2024-08-12,1170
1104,2024-08-12,2392
1105,2024-08-12,2379
1106,2024-08-12,1905
505,2024-08-12,8305
701,2024-08-12,2037
702,2024-08-12,3009
703,2024-08-12,4507
704,2024-08-12,4507
705,2024-08-12,4665
707,2024-08-12,4337
708,2024-08-12,2471
709,2024-08-12,2917
712,2024-08-12,3049
714,2024-08-12,6268
716,2024-08-12,4231
717,2024-08-12,2339
718,2024-08-12,2300
719,2024-08-12,4415
720,2024-08-12,2392
721,2024-08-12,1748
722,2024-08-12,618
723,2024-08-12,1051
418,2024-08-12,6413
802,2024-08-12,7556
803,2024-08-12,3154
806,2024-08-12,5611
807,2024-08-12,4231
808,2024-08-12,5835
411,2024-08-12,26624
510,2024-08-12,7372
612,2024-08-12,5217
901,2024-08-12,2668
902,2024-08-12,6006
903,2024-08-12,2602
905,2024-08-12,1038
906,2024-08-12,2655
908,2024-08-12,2260
909,2024-08-12,2037
913,2024-08-12,2996
915,2024-08-12,3220
916,2024-08-12,3482
917,2024-08-12,4481
918,2024-08-12,4008
919,2024-08-12,3220
920,2024-08-12,2615
921,2024-08-12,1787
922,2024-08-12,5835
951,2024-08-12,1695
952,2024-08-12,1840
101,2024-08-12,31500
110,2024-08-12,8660
151,2024-08-12,14465
404,2024-08-12,9514
711,2024-08-12,7412
1001,2024-08-12,1298
1002,2024-08-12,0
1013,2024-08-12,2484
1014,2024-08-12,4468
1016,2024-08-12,11236
1018,2024-08-12,3128
1019,2024-08-12,4481
1051,2024-08-12,1656
1052,2024-08-12,1892
1053,2024-08-12,3128
1054,2024-08-12,880
102,2024-08-13,4853
103,2024-08-13,7209
104,2024-08-13,9591
105,2024-08-13,3788
107,2024-08-13,3949
108,2024-08-13,6097
113,2024-08-13,7075
114,2024-08-13,5381
115,2024-08-13,3601
116,2024-08-13,18152
117,2024-08-13,3721
118,2024-08-13,10970
119,2024-08-13,9136
120,2024-08-13,9980
122,2024-08-13,3782
123,2024-08-13,4612
124,2024-08-13,5268
125,2024-08-13,6372
126,2024-08-13,4571
127,2024-08-13,3119
128,2024-08-13,2436
129,2024-08-13,4103
130,2024-08-13,2309
152,2024-08-13,2269
106,2024-08-13,13333
202,2024-08-13,8052
204,2024-08-13,4712
205,2024-08-13,5944
206,2024-08-13,6218
207,2024-08-13,2878
209,2024-08-13,10274
210,2024-08-13,3541
211,2024-08-13,3380
212,2024-08-13,4679
213,2024-08-13,5040
214,2024-08-13,4919
251,2024-08-13,5857
252,2024-08-13,2543
253,2024-08-13,3942
254,2024-08-13,2296
255,2024-08-13,2236
625,2024-08-13,35534
112,2024-08-13,39918
301,2024-08-13,14999
302,2024-08-13,6753
303,2024-08-13,5201
304,2024-08-13,11178
305,2024-08-13,7296
307,2024-08-13,13721
308,2024-08-13,16934
309,2024-08-13,2697
310,2024-08-13,14277
311,2024-08-13,41792
351,2024-08-13,5348
352,2024-08-13,4766
353,2024-08-13,5047
354,2024-08-13,6151
355,2024-08-13,9939
356,2024-08-13,4598
357,2024-08-13,7764
109,2024-08-13,8085
153,2024-08-13,7838
405,2024-08-13,2149
406,2024-08-13,4913
407,2024-08-13,4337
409,2024-08-13,2784
410,2024-08-13,11238
412,2024-08-13,4083
413,2024-08-13,5167
414,2024-08-13,1821
415,2024-08-13,3547
416,2024-08-13,2717
417,2024-08-13,4177
419,2024-08-13,3186
420,2024-08-13,2517
421,2024-08-13,2764
422,2024-08-13,1827
111,2024-08-13,14497
501,2024-08-13,5816
502,2024-08-13,3501
503,2024-08-13,4853
504,2024-08-13,6593
506,2024-08-13,5247
507,2024-08-13,7088
511,2024-08-13,4130
513,2024-08-13,3621
517,2024-08-13,5529
518,2024-08-13,3253
519,2024-08-13,2068
520,2024-08-13,3012
521,2024-08-13,7068
522,2024-08-13,6184
525,2024-08-13,5214
526,2024-08-13,2604
527,2024-08-13,12068
528,2024-08-13,2282
529,2024-08-13,4177
530,2024-08-13,2871
551,2024-08-13,1245
552,2024-08-13,2818
523,2024-08-13,15716
601,2024-08-13,5120
602,2024-08-13,8427
604,2024-08-13,5676
605,2024-08-13,17951
606,2024-08-13,12121
608,2024-08-13,2189
609,2024-08-13,16807
611,2024-08-13,11532
613,2024-08-13,7751
617,2024-08-13,2349
620,2024-08-13,4919
621,2024-08-13,1399
622,2024-08-13,2738
626,2024-08-13,6057
627,2024-08-13,4511
628,2024-08-13,7724
1102,2024-08-13,1847
1103,2024-08-13,1185
1104,2024-08-13,2383
1105,2024-08-13,2423
1106,2024-08-13,2068
505,2024-08-13,8641
701,2024-08-13,2102
702,2024-08-13,2992
703,2024-08-13,4558
704,2024-08-13,4558
705,2024-08-13,4752
707,2024-08-13,4304
708,2024-08-13,2443
709,2024-08-13,2918
712,2024-08-13,3166
714,2024-08-13,6312
716,2024-08-13,4304
717,2024-08-13,2423
718,2024-08-13,2376
719,2024-08-13,4464
720,2024-08-13,2396
721,2024-08-13,1794
722,2024-08-13,616
723,2024-08-13,937
418,2024-08-13,6506
802,2024-08-13,7470
803,2024-08-13,3219
806,2024-08-13,5703
807,2024-08-13,4438
808,2024-08-13,5783
411,2024-08-13,26552
510,2024-08-13,7142
612,2024-08-13,5301
901,2024-08-13,2570
902,2024-08-13,6051
903,2024-08-13,2590
905,2024-08-13,997
906,2024-08-13,2543
908,2024-08-13,2249
909,2024-08-13,1995
913,2024-08-13,3106
915,2024-08-13,3253
916,2024-08-13,3521
917,2024-08-13,4505
918,2024-08-13,4063
919,2024-08-13,3226
920,2024-08-13,2590
921,2024-08-13,1787
922,2024-08-13,5883
951,2024-08-13,1653
952,2024-08-13,1734
101,2024-08-13,33051
110,2024-08-13,9317
151,2024-08-13,13313
404,2024-08-13,9645
711,2024-08-13,7282
1001,2024-08-13,1301
1002,2024-08-13,0
1013,2024-08-13,2604
1014,2024-08-13,4083
1016,2024-08-13,11506
1018,2024-08-13,3286
1019,2024-08-13,4391
1051,2024-08-13,1626
1052,2024-08-13,1841
1053,2024-08-13,3320
1054,2024-08-13,944
102,2024-08-14,4769
103,2024-08-14,7614
104,2024-08-14,10376
105,2024-08-14,4549
107,2024-08-14,3986
108,2024-08-14,6377
113,2024-08-14,7339
114,2024-08-14,5236
115,2024-08-14,5264
116,2024-08-14,17042
117,2024-08-14,3793
118,2024-08-14,11187
119,2024-08-14,9304
120,2024-08-14,10280
122,2024-08-14,3793
123,2024-08-14,4590
124,2024-08-14,5360
125,2024-08-14,6391
126,2024-08-14,4535
127,2024-08-14,3092
128,2024-08-14,2474
129,2024-08-14,4343
130,2024-08-14,2323
152,2024-08-14,2419
106,2024-08-14,14004
202,2024-08-14,8576
204,2024-08-14,5030
205,2024-08-14,5539
206,2024-08-14,6336
207,2024-08-14,2941
209,2024-08-14,10129
210,2024-08-14,3532
211,2024-08-14,3560
212,2024-08-14,4934
213,2024-08-14,5346
214,2024-08-14,5140
251,2024-08-14,6088
252,2024-08-14,2652
253,2024-08-14,4068
254,2024-08-14,2391
255,2024-08-14,2199
625,2024-08-14,37409
112,2024-08-14,41340
301,2024-08-14,15310
302,2024-08-14,6858
303,2024-08-14,5813
304,2024-08-14,11613
305,2024-08-14,7779
307,2024-08-14,13894
308,2024-08-14,15640
309,2024-08-14,2804
310,2024-08-14,14980
311,2024-08-14,42632
351,2024-08-14,5470
352,2024-08-14,4851
353,2024-08-14,5058
354,2024-08-14,6198
355,2024-08-14,10294
356,2024-08-14,4563
357,2024-08-14,7696
109,2024-08-14,8480
153,2024-08-14,8136
405,2024-08-14,2281
406,2024-08-14,5195
407,2024-08-14,4398
409,2024-08-14,2955
410,2024-08-14,11888
412,2024-08-14,4150
413,2024-08-14,5209
414,2024-08-14,1993
415,2024-08-14,3587
416,2024-08-14,2680
417,2024-08-14,4467
419,2024-08-14,3285
420,2024-08-14,2666
421,2024-08-14,2845
422,2024-08-14,1965
111,2024-08-14,14788
501,2024-08-14,5841
502,2024-08-14,3518
503,2024-08-14,4906
504,2024-08-14,6720
506,2024-08-14,5511
507,2024-08-14,7325
511,2024-08-14,4247
513,2024-08-14,3889
517,2024-08-14,5800
518,2024-08-14,3353
519,2024-08-14,2171
520,2024-08-14,3051
521,2024-08-14,7215
522,2024-08-14,6349
525,2024-08-14,5360
526,2024-08-14,2611
527,2024-08-14,12218
528,2024-08-14,2515
529,2024-08-14,4260
530,2024-08-14,2831
551,2024-08-14,1168
552,2024-08-14,2804
523,2024-08-14,15970
601,2024-08-14,5209
602,2024-08-14,8342
604,2024-08-14,5800
605,2024-08-14,18196
606,2024-08-14,12424
608,2024-08-14,2240
609,2024-08-14,17289
611,2024-08-14,12080
613,2024-08-14,8809
617,2024-08-14,2488
620,2024-08-14,5497
621,2024-08-14,1608
622,2024-08-14,3560
626,2024-08-14,6336
627,2024-08-14,4590
628,2024-08-14,7902
1102,2024-08-14,1938
1103,2024-08-14,1223
1104,2024-08-14,2474
1105,2024-08-14,2501
1106,2024-08-14,1979
505,2024-08-14,9002
701,2024-08-14,2089
702,2024-08-14,3037
703,2024-08-14,4563
704,2024-08-14,4631
705,2024-08-14,4851
707,2024-08-14,4480
708,2024-08-14,2570
709,2024-08-14,3051
712,2024-08-14,3298
714,2024-08-14,6556
716,2024-08-14,4480
717,2024-08-14,2474
718,2024-08-14,2350
719,2024-08-14,4700
720,2024-08-14,2556
721,2024-08-14,1787
722,2024-08-14,632
723,2024-08-14,976
418,2024-08-14,6899
802,2024-08-14,8040
803,2024-08-14,3285
806,2024-08-14,5772
807,2024-08-14,4590
808,2024-08-14,5662
411,2024-08-14,26964
510,2024-08-14,7614
612,2024-08-14,5456
901,2024-08-14,2749
902,2024-08-14,6308
903,2024-08-14,2666
905,2024-08-14,1058
906,2024-08-14,2625
908,2024-08-14,2295
909,2024-08-14,2130
913,2024-08-14,3285
915,2024-08-14,3422
916,2024-08-14,3683
917,2024-08-14,4590
918,2024-08-14,4109
919,2024-08-14,3395
920,2024-08-14,2666
921,2024-08-14,1910
922,2024-08-14,5992
951,2024-08-14,1704
952,2024-08-14,1855
101,2024-08-14,33039
110,2024-08-14,9840
151,2024-08-14,13222
404,2024-08-14,10225
711,2024-08-14,7614
1001,2024-08-14,1396
1002,2024-08-14,0
1013,2024-08-14,2749
1014,2024-08-14,4205
1016,2024-08-14,11737
1018,2024-08-14,3367
1019,2024-08-14,4508
1051,2024-08-14,1773
1052,2024-08-14,1855
1053,2024-08-14,3147
1054,2024-08-14,976
102,2024-08-15,4143
103,2024-08-15,5685
104,2024-08-15,7236
105,2024-08-15,3584
107,2024-08-15,1927
108,2024-08-15,3440
113,2024-08-15,8055
114,2024-08-15,4191
115,2024-08-15,5839
116,2024-08-15,17237
117,2024-08-15,2495
118,2024-08-15,6311
119,2024-08-15,8218
120,2024-08-15,9249
122,2024-08-15,3208
123,2024-08-15,4095
124,2024-08-15,4104
125,2024-08-15,4528
126,2024-08-15,3594
127,2024-08-15,2158
128,2024-08-15,1426
129,2024-08-15,4586
130,2024-08-15,1310
152,2024-08-15,655
106,2024-08-15,9828
202,2024-08-15,4143
204,2024-08-15,2678
205,2024-08-15,6465
206,2024-08-15,5290
207,2024-08-15,2014
209,2024-08-15,10907
210,2024-08-15,3420
211,2024-08-15,2881
212,2024-08-15,2293
213,2024-08-15,3266
214,2024-08-15,2467
251,2024-08-15,4856
252,2024-08-15,2129
253,2024-08-15,3266
254,2024-08-15,1831
255,2024-08-15,1243
625,2024-08-15,29039
112,2024-08-15,42258
301,2024-08-15,11070
302,2024-08-15,4124
303,2024-08-15,4056
304,2024-08-15,8729
305,2024-08-15,7149
307,2024-08-15,15387
308,2024-08-15,15493
309,2024-08-15,1628
310,2024-08-15,7920
311,2024-08-15,24366
351,2024-08-15,4278
352,2024-08-15,2890
353,2024-08-15,3786
354,2024-08-15,4634
355,2024-08-15,8151
356,2024-08-15,4442
357,2024-08-15,5887
109,2024-08-15,5434
153,2024-08-15,3420
405,2024-08-15,809
406,2024-08-15,2293
407,2024-08-15,1821
409,2024-08-15,1079
410,2024-08-15,5781
412,2024-08-15,2428
413,2024-08-15,2014
414,2024-08-15,761
415,2024-08-15,1619
416,2024-08-15,1503
417,2024-08-15,2756
419,2024-08-15,1609
420,2024-08-15,1869
421,2024-08-15,2129
422,2024-08-15,1330
111,2024-08-15,16659
501,2024-08-15,4297
502,2024-08-15,1908
503,2024-08-15,1860
504,2024-08-15,4336
506,2024-08-15,4172
507,2024-08-15,5010
511,2024-08-15,1599
513,2024-08-15,3025
517,2024-08-15,8084
518,2024-08-15,3257
519,2024-08-15,2014
520,2024-08-15,2235
521,2024-08-15,6359
522,2024-08-15,5068
525,2024-08-15,4047
526,2024-08-15,2274
527,2024-08-15,9124
528,2024-08-15,1676
529,2024-08-15,3391
530,2024-08-15,2341
551,2024-08-15,983
552,2024-08-15,1493
523,2024-08-15,12997
601,2024-08-15,3921
602,2024-08-15,6619
604,2024-08-15,4162
605,2024-08-15,14905
606,2024-08-15,11514
608,2024-08-15,838
609,2024-08-15,12545
611,2024-08-15,6176
613,2024-08-15,3372
617,2024-08-15,655
620,2024-08-15,1484
621,2024-08-15,414
622,2024-08-15,790
626,2024-08-15,4413
627,2024-08-15,3045
628,2024-08-15,6205
1102,2024-08-15,1840
1103,2024-08-15,1224
1104,2024-08-15,2428
1105,2024-08-15,2255
1106,2024-08-15,1493
505,2024-08-15,7197
701,2024-08-15,1253
702,2024-08-15,2621
703,2024-08-15,3575
704,2024-08-15,2447
705,2024-08-15,3228
707,2024-08-15,2486
708,2024-08-15,1233
709,2024-08-15,1445
712,2024-08-15,1291
714,2024-08-15,2235
716,2024-08-15,2582
717,2024-08-15,1436
718,2024-08-15,1320
719,2024-08-15,2833
720,2024-08-15,1272
721,2024-08-15,906
722,2024-08-15,193
723,2024-08-15,588
418,2024-08-15,3864
802,2024-08-15,3218
803,2024-08-15,1985
806,2024-08-15,6841
807,2024-08-15,2939
808,2024-08-15,7053
411,2024-08-15,15358
510,2024-08-15,2505
612,2024-08-15,2332
901,2024-08-15,1166
902,2024-08-15,5126
903,2024-08-15,2399
905,2024-08-15,318
906,2024-08-15,1079
908,2024-08-15,1002
909,2024-08-15,771
913,2024-08-15,2274
915,2024-08-15,2312
916,2024-08-15,2149
917,2024-08-15,2958
918,2024-08-15,2515
919,2024-08-15,1879
920,2024-08-15,1869
921,2024-08-15,1378
922,2024-08-15,3526
951,2024-08-15,742
952,2024-08-15,694
101,2024-08-15,21187
110,2024-08-15,7621
151,2024-08-15,12114
404,2024-08-15,4355
711,2024-08-15,2351
1001,2024-08-15,898
1002,2024-08-15,0
1013,2024-08-15,4230
1014,2024-08-15,3565
1016,2024-08-15,6301
1018,2024-08-15,2071
1019,2024-08-15,2264
1051,2024-08-15,973
1052,2024-08-15,636
1053,2024-08-15,1262
1054,2024-08-15,202
102,2024-08-16,4677
103,2024-08-16,7010
104,2024-08-16,9440
105,2024-08-16,4604
107,2024-08-16,3253
108,2024-08-16,5193
113,2024-08-16,7059
114,2024-08-16,5058
115,2024-08-16,4407
116,2024-08-16,17125
117,2024-08-16,3351
118,2024-08-16,9158
119,2024-08-16,9023
120,2024-08-16,10103
122,2024-08-16,3486
123,2024-08-16,4677
124,2024-08-16,5033
125,2024-08-16,5991
126,2024-08-16,4284
127,2024-08-16,2873
128,2024-08-16,2197
129,2024-08-16,4063
130,2024-08-16,2124
152,2024-08-16,1817
106,2024-08-16,12976
202,2024-08-16,6899
204,2024-08-16,3977
205,2024-08-16,4960
206,2024-08-16,5586
207,2024-08-16,2590
209,2024-08-16,9858
210,2024-08-16,3425
211,2024-08-16,3143
212,2024-08-16,3928
213,2024-08-16,4579
214,2024-08-16,3830
251,2024-08-16,5708
252,2024-08-16,2529
253,2024-08-16,3769
254,2024-08-16,2136
255,2024-08-16,1940
625,2024-08-16,31672
112,2024-08-16,38584
301,2024-08-16,14081
302,2024-08-16,5991
303,2024-08-16,4898
304,2024-08-16,10373
305,2024-08-16,6961
307,2024-08-16,13528
308,2024-08-16,18070
309,2024-08-16,2406
310,2024-08-16,12460
311,2024-08-16,36153
351,2024-08-16,5082
352,2024-08-16,4297
353,2024-08-16,4653
354,2024-08-16,5893
355,2024-08-16,9747
356,2024-08-16,4481
357,2024-08-16,7697
109,2024-08-16,7182
153,2024-08-16,6592
405,2024-08-16,1891
406,2024-08-16,4162
407,2024-08-16,3081
409,2024-08-16,2234
410,2024-08-16,9821
412,2024-08-16,3634
413,2024-08-16,4137
414,2024-08-16,1473
415,2024-08-16,2824
416,2024-08-16,2443
417,2024-08-16,3732
419,2024-08-16,2664
420,2024-08-16,2271
421,2024-08-16,2553
422,2024-08-16,1719
111,2024-08-16,14596
501,2024-08-16,5426
502,2024-08-16,3069
